village_code,county_chinese_name,township_chinese_name,village_chinese_name,village_english_name,county_id,county_code,township_id,township_code,note,township_english_name,monthly_average_income,dining_out_average_monthly_budget,dining_out_average_weekly_budget,dining_out_average_daily_budget,passerby_dining_out_weekly_budget,passerby_dining_out_daily_budget,passerby_dining_out_monthly_budget
63000040034,臺北市,中山區,朱馥里,Zhufu Vil.,A,63000,A10,63000040,,Zhongshan District,90583.33333333333,14131.0,3297.2333333333336,471.03333333333336,4413.01921036624,630.4313157666057,18912.939472998172
63000100027,臺北市,內湖區,行善里,Xingshan Vil.,A,63000,A14,63000100,,Neihu District,79166.66666666667,12350.0,2881.666666666667,411.6666666666667,4311.741994674473,615.9631420963533,18478.894262890597
63000040004,臺北市,中山區,民安里,Min'an Vil.,A,63000,A10,63000040,,Zhongshan District,106250.0,16575.0,3867.5,552.5,4432.318803243071,633.1884004632958,18995.652013898874
63000040030,臺北市,中山區,中吉里,Zhongji Vil.,A,63000,A10,63000040,,Zhongshan District,127000.0,19812.0,4622.8,660.4,4372.149200059634,624.592742865662,18737.782285969857
63000040033,臺北市,中山區,中央里,Zhongyang Vil.,A,63000,A10,63000040,,Zhongshan District,206416.66666666666,32201.0,7513.566666666667,1073.3666666666666,4383.412715663904,626.2018165234149,18786.054495702447
63000040031,臺北市,中山區,中原里,Zhongyuan Vil.,A,63000,A10,63000040,,Zhongshan District,109666.66666666667,17108.0,3991.866666666667,570.2666666666667,4382.510252079444,626.0728931542063,18782.18679462619
63000040006,臺北市,中山區,中山里,Zhongshan Vil.,A,63000,A10,63000040,,Zhongshan District,84666.66666666667,13208.0,3081.866666666667,440.26666666666665,4420.529383526979,631.5041976467112,18945.125929401336
63000090005,臺北市,南港區,東新里,Dongxin Vil.,A,63000,A13,63000090,,Nangang District,78083.33333333333,12181.0,2842.2333333333336,406.03333333333336,4328.39509111682,618.3421558738315,18550.264676214945
63000010013,臺北市,松山區,東昌里,Dongchang Vil.,A,63000,A01,63000010,,Songshan District,893916.6666666666,139451.0,32538.56666666667,4648.366666666667,4353.4100940390335,621.9157277198619,18657.471831595856
63000010009,臺北市,松山區,介壽里,Jieshou Vil.,A,63000,A01,63000010,,Songshan District,141500.0,22074.0,5150.6,735.8,4340.897394213597,620.1281991733711,18603.84597520113
63000010008,臺北市,松山區,富泰里,Futai Vil.,A,63000,A01,63000010,,Songshan District,106250.0,16575.0,3867.5,552.5,4255.74337122524,607.9633387464628,18238.900162393882
63000090008,臺北市,南港區,西新里,Xixin Vil.,A,63000,A13,63000090,,Nangang District,71500.0,11154.0,2602.6,371.8,4162.4513620965645,594.6359088709378,17839.077266128133
63000090020,臺北市,南港區,重陽里,Zhongyang Vil.,A,63000,A13,63000090,,Nangang District,147916.66666666666,23075.0,5384.166666666667,769.1666666666666,4226.930618788747,603.8472312555352,18115.416937666057
63000040007,臺北市,中山區,聚盛里,Jucheng Vil.,A,63000,A10,63000040,,Zhongshan District,78500.0,12246.0,2857.4,408.2,4443.151696174254,634.7359565963219,19042.078697889658
63000040029,臺北市,中山區,江山里,Jiangshan Vil.,A,63000,A10,63000040,,Zhongshan District,106500.0,16614.0,3876.6,553.8,4461.310557659364,637.3300796656234,19119.902389968705
63000060011,臺北市,大同區,雙連里,Shuanglian Vil.,A,63000,A09,63000060,,Datong District,79166.66666666667,12350.0,2881.666666666667,411.6666666666667,4492.162823977298,641.7375462824712,19252.126388474135
63000040023,臺北市,中山區,中庄里,Zhongzhuang Vil.,A,63000,A10,63000040,,Zhongshan District,89500.0,13962.0,3257.8,465.4,4418.808255592297,631.258322227471,18937.749666824133
63000090001,臺北市,南港區,南港里,Nangang Vil.,A,63000,A13,63000090,,Nangang District,80416.66666666667,12545.0,2927.166666666667,418.1666666666667,4543.354744327047,649.0506777610068,19471.5203328302
63000060009,臺北市,大同區,大有里,Dayou Vil.,A,63000,A09,63000060,,Datong District,85583.33333333333,13351.0,3115.2333333333336,445.03333333333336,4529.459742795585,647.0656775422265,19411.970326266794
63000060010,臺北市,大同區,延平里,Yanping Vil.,A,63000,A09,63000060,,Datong District,79250.0,12363.0,2884.7000000000003,412.1,4527.014932489315,646.716418927045,19401.492567811347
63000010016,臺北市,松山區,民有里,Minyou Vil.,A,63000,A01,63000010,,Songshan District,157833.33333333334,24622.0,5745.133333333333,820.7333333333333,4490.025549772296,641.4322213960422,19242.966641881267
63000040028,臺北市,中山區,江寧里,Jiangning Vil.,A,63000,A10,63000040,,Zhongshan District,115416.66666666667,18005.0,4201.166666666667,600.1666666666666,4494.574677935079,642.0820968478685,19262.462905436052
63000040021,臺北市,中山區,松江里,Songjiang Vil.,A,63000,A10,63000040,,Zhongshan District,138166.66666666666,21554.0,5029.266666666666,718.4666666666667,4437.245476341259,633.8922109058941,19016.76632717682
63000010003,臺北市,松山區,東榮里,Dongrong Vil.,A,63000,A01,63000010,,Songshan District,162916.66666666666,25415.0,5930.166666666667,847.1666666666666,4548.3909126430335,649.7701303775763,19493.103911327285
63000040022,臺北市,中山區,新生里,Xinsheng Vil.,A,63000,A10,63000040,,Zhongshan District,77583.33333333333,12103.0,2824.0333333333333,403.43333333333334,4439.727885201054,634.2468407430077,19027.405222290232
63000040009,臺北市,中山區,聚葉里,Juye Vil.,A,63000,A10,63000040,,Zhongshan District,90750.0,14157.0,3303.3,471.9,4462.539496987491,637.5056424267843,19125.16927280353
63000100026,臺北市,內湖區,週美里,Zhoumei Vil.,A,63000,A14,63000100,,Neihu District,128583.33333333333,20059.0,4680.433333333333,668.6333333333333,4267.22171908909,609.6031027270128,18288.093081810384
63000060013,臺北市,大同區,民權里,Minquan Vil.,A,63000,A09,63000060,,Datong District,97333.33333333333,15184.0,3542.9333333333334,506.1333333333333,4516.427876576135,645.2039823680192,19356.119471040576
63000010004,臺北市,松山區,三民里,Sanmin Vil.,A,63000,A01,63000010,,Songshan District,131166.66666666666,20462.0,4774.466666666667,682.0666666666667,4396.703121143369,628.1004458776241,18843.013376328723
63000010006,臺北市,松山區,富錦里,Fujin Vil.,A,63000,A01,63000010,,Songshan District,146666.66666666666,22880.0,5338.666666666667,762.6666666666666,4362.5349097647195,623.2192728235314,18696.57818470594
63000060012,臺北市,大同區,南芳里,Nanfang Vil.,A,63000,A09,63000060,,Datong District,77666.66666666667,12116.0,2827.0666666666666,403.8666666666667,4585.4458436206805,655.0636919458115,19651.910758374346
63000010005,臺北市,松山區,新益里,Xinyi Vil.,A,63000,A01,63000010,,Songshan District,90666.66666666667,14144.0,3300.266666666667,471.46666666666664,4296.33703195058,613.7624331357972,18412.872994073914
63000010007,臺北市,松山區,新東里,Xindong Vil.,A,63000,A01,63000010,,Songshan District,95833.33333333333,14950.0,3488.3333333333335,498.3333333333333,4255.936679952311,607.9909542789017,18239.728628367047
63000040020,臺北市,中山區,新福里,Xinfu Vil.,A,63000,A10,63000040,,Zhongshan District,341333.3333333333,53248.0,12424.533333333333,1774.9333333333334,4452.574537256391,636.082076750913,19082.462302527387
63000090004,臺北市,南港區,三重里,Sanzhong Vil.,A,63000,A13,63000090,,Nangang District,147000.0,22932.0,5350.8,764.4,4706.023785536155,672.2891122194507,20168.67336658352
63000040010,臺北市,中山區,恆安里,Heng'an Vil.,A,63000,A10,63000040,,Zhongshan District,154333.33333333334,24076.0,5617.733333333334,802.5333333333333,4473.058794364421,639.0083991949174,19170.25197584752
63000100037,臺北市,內湖區,蘆洲里,Luzhou Vil.,A,63000,A14,63000100,,Neihu District,64250.0,10023.0,2338.7000000000003,334.1,4314.171425556262,616.3102036508946,18489.306109526835
63000060014,臺北市,大同區,景星里,Jingxing Vil.,A,63000,A09,63000060,,Datong District,64000.0,9984.0,2329.6,332.8,4617.03448138295,659.5763544832786,19787.290634498357
63000060015,臺北市,大同區,隆和里,Longhe Vil.,A,63000,A09,63000060,,Datong District,80750.0,12597.0,2939.3,419.9,4585.979289028551,655.13989843265,19654.196952979502
63000060016,臺北市,大同區,蓬萊里,Penglai Vil.,A,63000,A09,63000060,,Datong District,98333.33333333333,15340.0,3579.3333333333335,511.3333333333333,4521.147435848292,645.8782051211846,19376.346153635535
63000040011,臺北市,中山區,晴光里,Qingguang Vil.,A,63000,A10,63000040,,Zhongshan District,134500.0,20982.0,4895.8,699.4,4470.310040030692,638.6157200043846,19158.471600131536
63000010017,臺北市,松山區,民福里,Minfu Vil.,A,63000,A01,63000010,,Songshan District,92000.0,14352.0,3348.8,478.4,4619.0623874705225,659.8660553529318,19795.981660587953
63000100028,臺北市,內湖區,石潭里,Shitan Vil.,A,63000,A14,63000100,,Neihu District,139416.66666666666,21749.0,5074.766666666666,724.9666666666667,4383.53205696355,626.2188652805071,18786.565958415213
63000040027,臺北市,中山區,下埤里,Xiabi Vil.,A,63000,A10,63000040,,Zhongshan District,98666.66666666667,15392.0,3591.4666666666667,513.0666666666667,4560.287861332817,651.4696944761166,19544.0908342835
63000040025,臺北市,中山區,行仁里,Xingren Vil.,A,63000,A10,63000040,,Zhongshan District,77083.33333333333,12025.0,2805.8333333333335,400.8333333333333,4509.926497549129,644.2752139355898,19328.256418067693
63000040024,臺北市,中山區,行政里,Xingzheng Vil.,A,63000,A10,63000040,,Zhongshan District,84916.66666666667,13247.0,3090.9666666666667,441.56666666666666,4463.756920601511,637.6795600859302,19130.386802577905
63000040026,臺北市,中山區,行孝里,Xingxiao Vil.,A,63000,A10,63000040,,Zhongshan District,73416.66666666667,11453.0,2672.366666666667,381.76666666666665,4487.0983725436145,641.0140532205163,19230.42159661549
63000040018,臺北市,中山區,新喜里,Xinxi Vil.,A,63000,A10,63000040,,Zhongshan District,89416.66666666667,13949.0,3254.766666666667,464.96666666666664,4459.507607487558,637.0725153553655,19112.17546066096
63000040008,臺北市,中山區,集英里,Jiying Vil.,A,63000,A10,63000040,,Zhongshan District,131333.33333333334,20488.0,4780.533333333334,682.9333333333333,4476.939129581295,639.5627327973278,19186.881983919833
63000060020,臺北市,大同區,斯文里,Siwen Vil.,A,63000,A09,63000060,,Datong District,85583.33333333333,13351.0,3115.2333333333336,445.03333333333336,4504.369883170643,643.4814118815204,19304.442356445612
63000060019,臺北市,大同區,揚雅里,Yangya Vil.,A,63000,A09,63000060,,Datong District,99250.0,15483.0,3612.7000000000003,516.1,4547.220048277316,649.6028640396165,19488.085921188496
63000060017,臺北市,大同區,國順里,Guoshun Vil.,A,63000,A09,63000060,,Datong District,60000.0,9360.0,2184.0,312.0,4629.393900658163,661.341985808309,19840.25957424927
63000100022,臺北市,內湖區,五分里,Wufen Vil.,A,63000,A14,63000100,,Neihu District,79500.0,12402.0,2893.8,413.4,4484.41594175443,640.6308488220614,19218.92546466184
63000060018,臺北市,大同區,國慶里,Guoqing Vil.,A,63000,A09,63000060,,Datong District,90750.0,14157.0,3303.3,471.9,4580.0855344501915,654.2979334928845,19628.938004786534
63000100040,臺北市,內湖區,南湖里,Nanhu Vil.,A,63000,A14,63000100,,Neihu District,143166.66666666666,22334.0,5211.266666666666,744.4666666666667,4284.515244327813,612.0736063325447,18362.20818997634
63000010010,臺北市,松山區,精忠里,Jingzhong Vil.,A,63000,A01,63000010,,Songshan District,167583.33333333334,26143.0,6100.033333333334,871.4333333333333,4812.696149229541,687.5280213185059,20625.840639555176
63000060022,臺北市,大同區,至聖里,Zhisheng Vil.,A,63000,A09,63000060,,Datong District,93416.66666666667,14573.0,3400.366666666667,485.76666666666665,4499.138532345873,642.7340760494104,19282.02228148231
63000060021,臺北市,大同區,鄰江里,Linjiang Vil.,A,63000,A09,63000060,,Datong District,70500.0,10998.0,2566.2000000000003,366.6,4609.886792764788,658.5552561092554,19756.657683277663
63000100036,臺北市,內湖區,明湖里,Minghu Vil.,A,63000,A14,63000100,,Neihu District,88250.0,13767.0,3212.3,458.9,4306.584025615355,615.2262893736222,18456.788681208665
63000100018,臺北市,內湖區,葫洲里,Huzhou Vil.,A,63000,A14,63000100,,Neihu District,124166.66666666667,19370.0,4519.666666666667,645.6666666666666,4293.357210358725,613.3367443369607,18400.10233010882
63000100030,臺北市,內湖區,湖元里,Huyuan Vil.,A,63000,A14,63000100,,Neihu District,100250.0,15639.0,3649.1,521.3,4464.787324239071,637.8267606055815,19134.802818167445
63000100024,臺北市,內湖區,樂康里,Lekang Vil.,A,63000,A14,63000100,,Neihu District,75166.66666666667,11726.0,2736.0666666666666,390.8666666666667,4500.563467123129,642.937638160447,19288.12914481341
63000060026,臺北市,大同區,保安里,Bao'an Vil.,A,63000,A09,63000060,,Datong District,106916.66666666667,16679.0,3891.766666666667,555.9666666666667,4472.489327170304,638.9270467386149,19167.811402158444
63000100023,臺北市,內湖區,東湖里,Donghu Vil.,A,63000,A14,63000100,,Neihu District,74250.0,11583.0,2702.7000000000003,386.1,4427.882627142076,632.5546610202965,18976.639830608896
63000100031,臺北市,內湖區,安湖里,Anhu Vil.,A,63000,A14,63000100,,Neihu District,93750.0,14625.0,3412.5,487.5,4347.6518401454,621.0931200207714,18632.79360062314
63000100029,臺北市,內湖區,湖興里,Huxing Vil.,A,63000,A14,63000100,,Neihu District,101750.0,15873.0,3703.7000000000003,529.1,4674.911451804167,667.844493114881,20035.33479344643
63000100039,臺北市,內湖區,寶湖里,Baohu Vil.,A,63000,A14,63000100,,Neihu District,179583.33333333334,28015.0,6536.833333333334,933.8333333333334,4470.889101812072,638.6984431160103,19160.95329348031
63000010002,臺北市,松山區,莊敬里,Zhuangjing Vil.,A,63000,A01,63000010,,Songshan District,79666.66666666667,12428.0,2899.866666666667,414.26666666666665,4709.797169616504,672.8281670880721,20184.84501264216
63000100021,臺北市,內湖區,瑞光里,Ruiguang Vil.,A,63000,A14,63000100,,Neihu District,92416.66666666667,14417.0,3363.9666666666667,480.56666666666666,4649.649226008123,664.2356037154461,19927.068111463384
63000040017,臺北市,中山區,大佳里,Dajia Vil.,A,63000,A10,63000040,,Zhongshan District,70250.0,10959.0,2557.1,365.3,4667.961174269112,666.8515963241589,20005.547889724767
63000040019,臺北市,中山區,新庄里,Xinzhuang Vil.,A,63000,A10,63000040,,Zhongshan District,76166.66666666667,11882.0,2772.4666666666667,396.06666666666666,4440.638844977786,634.3769778539694,19031.309335619084
63000040012,臺北市,中山區,圓山里,Yuanshan Vil.,A,63000,A10,63000040,,Zhongshan District,95083.33333333333,14833.0,3461.0333333333333,494.43333333333334,4433.041974899981,633.2917106999973,18998.75132099992
63000100035,臺北市,內湖區,康寧里,Kangning Vil.,A,63000,A14,63000100,,Neihu District,105666.66666666667,16484.0,3846.266666666667,549.4666666666667,4306.840400818285,615.2629144026122,18457.887432078365
63000100020,臺北市,內湖區,瑞陽里,Ruiyang Vil.,A,63000,A14,63000100,,Neihu District,99250.0,15483.0,3612.7000000000003,516.1,4653.652141700029,664.8074488142898,19944.223464428695
63000100034,臺北市,內湖區,金湖里,Jinhu Vil.,A,63000,A14,63000100,,Neihu District,211500.0,32994.0,7698.6,1099.8,4382.454026593509,626.0648609419299,18781.945828257896
63000060024,臺北市,大同區,老師里,Laoshi Vil.,A,63000,A09,63000060,,Datong District,70500.0,10998.0,2566.2000000000003,366.6,4598.625650470245,656.9465214957493,19708.39564487248
63000100016,臺北市,內湖區,紫雲里,Ziyun Vil.,A,63000,A14,63000100,,Neihu District,87833.33333333333,13702.0,3197.133333333333,456.73333333333335,4559.940407859511,651.4200582656443,19542.601747969333
63000060025,臺北市,大同區,重慶里,Zhongqing Vil.,A,63000,A09,63000060,,Datong District,90916.66666666667,14183.0,3309.366666666667,472.76666666666665,4416.392069308498,630.9131527583569,18927.394582750705
63000100019,臺北市,內湖區,紫陽里,Ziyang Vil.,A,63000,A14,63000100,,Neihu District,105916.66666666667,16523.0,3855.366666666667,550.7666666666667,4669.5342207762305,667.0763172537472,20012.289517612415
63000040016,臺北市,中山區,永安里,Yong'an Vil.,A,63000,A10,63000040,,Zhongshan District,190083.33333333334,29653.0,6919.033333333334,988.4333333333333,4685.128667821722,669.3040954031031,20079.122862093092
63000110014,臺北市,士林區,明勝里,Mingsheng Vil.,A,63000,A15,63000110,,Shilin District,84916.66666666667,13247.0,3090.9666666666667,441.56666666666666,4373.829834872033,624.8328335531476,18744.985006594427
63000100005,臺北市,內湖區,港墘里,Gangqi Vil.,A,63000,A14,63000100,,Neihu District,102750.0,16029.0,3740.1,534.3,4606.728660434814,658.1040943478305,19743.122830434917
63000100011,臺北市,內湖區,紫星里,Zixing Vil.,A,63000,A14,63000100,,Neihu District,90500.0,14118.0,3294.2000000000003,470.6,4651.817383300872,664.5453404715532,19936.360214146596
63000110016,臺北市,士林區,富光里,Fuguang Vil.,A,63000,A15,63000110,,Shilin District,67416.66666666667,10517.0,2453.9666666666667,350.56666666666666,4529.0777241039,647.0111034434143,19410.33310330243
63000110013,臺北市,士林區,福華里,Fuhua Vil.,A,63000,A15,63000110,,Shilin District,70750.0,11037.0,2575.3,367.9,4358.693633042923,622.6705190061318,18680.115570183953
63000100006,臺北市,內湖區,港都里,Gangdou Vil.,A,63000,A14,63000100,,Neihu District,105666.66666666667,16484.0,3846.266666666667,549.4666666666667,4608.976008640067,658.4251440914383,19752.754322743145
63000110015,臺北市,士林區,福順里,Fushun Vil.,A,63000,A15,63000110,,Shilin District,71916.66666666667,11219.0,2617.766666666667,373.96666666666664,4373.97980299936,624.8542575713371,18745.627727140112
63000110012,臺北市,士林區,承德里,Chengde Vil.,A,63000,A15,63000110,,Shilin District,100750.0,15717.0,3667.3,523.9,4357.352409860446,622.4789156943494,18674.367470830482
63000100017,臺北市,內湖區,清白里,Qingbai Vil.,A,63000,A14,63000100,,Neihu District,140500.0,21918.0,5114.2,730.6,4611.060619042278,658.7229455774683,19761.688367324048
63000040041,臺北市,中山區,金泰里,Jintai Vil.,A,63000,A10,63000040,,Zhongshan District,256250.0,39975.0,9327.5,1332.5,4608.478070527647,658.3540100753781,19750.620302261344
63000110011,臺北市,士林區,百齡里,Bailing Vil.,A,63000,A15,63000110,,Shilin District,74500.0,11622.0,2711.8,387.4,4357.805516013206,622.5436451447438,18676.309354342313
63000100009,臺北市,內湖區,內湖里,Neihu Vil.,A,63000,A14,63000100,,Neihu District,93750.0,14625.0,3412.5,487.5,4658.151006003765,665.4501437148236,19963.504311444707
63000040015,臺北市,中山區,成功里,Chenggong Vil.,A,63000,A10,63000040,,Zhongshan District,322583.3333333333,50323.0,11742.033333333333,1677.4333333333334,4638.19304781136,662.5990068301943,19877.97020490583
63000100001,臺北市,內湖區,西湖里,Xihu Vil.,A,63000,A14,63000100,,Neihu District,82333.33333333333,12844.0,2996.9333333333334,428.1333333333333,4583.65055178045,654.8072216829214,19644.21665048764
63000110017,臺北市,士林區,葫蘆里,Hulu Vil.,A,63000,A15,63000110,,Shilin District,70166.66666666667,10946.0,2554.0666666666666,364.8666666666667,2554.0666666666666,364.8666666666667,10946.0
63000100038,臺北市,內湖區,麗山里,Lishan Vil.,A,63000,A14,63000100,,Neihu District,103000.0,16068.0,3749.2000000000003,535.6,4593.36859916348,656.1955141662114,19685.865424986343
63000100013,臺北市,內湖區,金龍里,Jinlong Vil.,A,63000,A14,63000100,,Neihu District,78333.33333333333,12220.0,2851.3333333333335,407.3333333333333,4659.1675573761295,665.5953653394471,19967.86096018341
63000100032,臺北市,內湖區,秀湖里,Xiuhu Vil.,A,63000,A14,63000100,,Neihu District,148500.0,23166.0,5405.400000000001,772.2,4574.918800739501,653.5598286770717,19606.794860312148
63000110010,臺北市,士林區,前港里,Qiangang Vil.,A,63000,A15,63000110,,Shilin District,99166.66666666667,15470.0,3609.666666666667,515.6666666666666,4356.73251675244,622.3903595360628,18671.710786081883
63000110018,臺北市,士林區,葫東里,Hudong Vil.,A,63000,A15,63000110,,Shilin District,69583.33333333333,10855.0,2532.8333333333335,361.8333333333333,4357.317891954021,622.4739845648602,18674.219536945806
63000100010,臺北市,內湖區,湖濱里,Hubin Vil.,A,63000,A14,63000100,,Neihu District,131833.33333333334,20566.0,4798.733333333334,685.5333333333333,4655.893298313046,665.1276140447209,19953.828421341626
63000110009,臺北市,士林區,福中里,Fuzhong Vil.,A,63000,A15,63000110,,Shilin District,82166.66666666667,12818.0,2990.866666666667,427.26666666666665,4358.09161795812,622.58451685116,18677.5355055348
63000110020,臺北市,士林區,社新里,Shexin Vil.,A,63000,A15,63000110,,Shilin District,66583.33333333333,10387.0,2423.633333333333,346.23333333333335,2423.633333333333,346.23333333333335,10387.0
63000100007,臺北市,內湖區,港富里,Gangfu Vil.,A,63000,A14,63000100,,Neihu District,104916.66666666667,16367.0,3818.9666666666667,545.5666666666667,4627.568380390927,661.0811971987039,19832.435915961116
63000110002,臺北市,士林區,義信里,Yixin Vil.,A,63000,A15,63000110,,Shilin District,134666.66666666666,21008.0,4901.866666666667,700.2666666666667,4354.6129775321515,622.0875682188788,18662.627046566362
63000100033,臺北市,內湖區,安泰里,Antai Vil.,A,63000,A14,63000100,,Neihu District,76833.33333333333,11986.0,2796.7333333333336,399.53333333333336,4469.579951613816,638.5114216591165,19155.342649773494
63000040013,臺北市,中山區,劍潭里,Jiantan Vil.,A,63000,A10,63000040,,Zhongshan District,89750.0,14001.0,3266.9,466.7,4411.358232060663,630.1940331515233,18905.8209945457
63000110001,臺北市,士林區,仁勇里,Renyong Vil.,A,63000,A15,63000110,,Shilin District,93333.33333333333,14560.0,3397.3333333333335,485.3333333333333,4352.124175583815,621.732025083402,18651.960752502062
63000040042,臺北市,中山區,北安里,Bei'an Vil.,A,63000,A10,63000040,,Zhongshan District,95750.0,14937.0,3485.3,497.9,4625.717286177219,660.8167551681742,19824.502655045224
63000040014,臺北市,中山區,大直里,Dazhi Vil.,A,63000,A10,63000040,,Zhongshan District,107166.66666666667,16718.0,3900.866666666667,557.2666666666667,4615.74334940367,659.3919070576673,19781.757211730015
63000100008,臺北市,內湖區,港華里,Ganghua Vil.,A,63000,A14,63000100,,Neihu District,109333.33333333333,17056.0,3979.7333333333336,568.5333333333333,4599.1085503892755,657.015507198468,19710.46521595404
63000110004,臺北市,士林區,福德里,Fude Vil.,A,63000,A15,63000110,,Shilin District,104166.66666666667,16250.0,3791.666666666667,541.6666666666666,4362.776782150146,623.2538260214494,18697.614780643482
63000110019,臺北市,士林區,社子里,Shezi Vil.,A,63000,A15,63000110,,Shilin District,73250.0,11427.0,2666.3,380.9,4361.736361432074,623.1051944902963,18693.155834708887
63000110021,臺北市,士林區,社園里,Sheyuan Vil.,A,63000,A15,63000110,,Shilin District,68416.66666666667,10673.0,2490.366666666667,355.76666666666665,4357.317891954021,622.4739845648602,18674.219536945806
63000110022,臺北市,士林區,永倫里,Yonglun Vil.,A,63000,A15,63000110,,Shilin District,67333.33333333333,10504.0,2450.9333333333334,350.1333333333333,2450.9333333333334,350.1333333333333,10504.0
63000110008,臺北市,士林區,後港里,Hougang Vil.,A,63000,A15,63000110,,Shilin District,85583.33333333333,13351.0,3115.2333333333336,445.03333333333336,4369.64108172246,624.2344402460657,18727.03320738197
63000100002,臺北市,內湖區,西康里,Xikang Vil.,A,63000,A14,63000100,,Neihu District,125916.66666666667,19643.0,4583.366666666667,654.7666666666667,4586.230676969241,655.175810995606,19655.274329868178
63000100003,臺北市,內湖區,西安里,Xi'an Vil.,A,63000,A14,63000100,,Neihu District,100083.33333333333,15613.0,3643.0333333333333,520.4333333333333,4580.67462356444,654.3820890806343,19631.462672419028
63000110007,臺北市,士林區,福佳里,Fujia Vil.,A,63000,A15,63000110,,Shilin District,106666.66666666667,16640.0,3882.666666666667,554.6666666666666,4382.350642969444,626.0500918527778,18781.502755583333
63000110003,臺北市,士林區,福林里,Fulin Vil.,A,63000,A15,63000110,,Shilin District,195416.66666666666,30485.0,7113.166666666667,1016.1666666666666,4321.5784023692695,617.3683431956099,18521.050295868296
63000110006,臺北市,士林區,舊佳里,Jiujia Vil.,A,63000,A15,63000110,,Shilin District,102000.0,15912.0,3712.8,530.4,4375.591755766558,625.0845365380798,18752.53609614239
63000110005,臺北市,士林區,福志里,Fuzhi Vil.,A,63000,A15,63000110,,Shilin District,108250.0,16887.0,3940.3,562.9,4354.600129902203,622.0857328431719,18662.571985295155
63000110028,臺北市,士林區,德華里,Dehua Vil.,A,63000,A15,63000110,,Shilin District,96666.66666666667,15080.0,3518.666666666667,502.6666666666667,4384.723175815884,626.3890251165549,18791.670753496644
63000100012,臺北市,內湖區,大湖里,Dahu Vil.,A,63000,A14,63000100,,Neihu District,125166.66666666667,19526.0,4556.066666666667,650.8666666666667,4690.043906746278,670.0062723923254,20100.18817176976
63000110026,臺北市,士林區,名山里,Mingshan Vil.,A,63000,A15,63000110,,Shilin District,114833.33333333333,17914.0,4179.933333333333,597.1333333333333,4381.053797176203,625.864828168029,18775.94484504087
63000110027,臺北市,士林區,德行里,Dexing Vil.,A,63000,A15,63000110,,Shilin District,106083.33333333333,16549.0,3861.4333333333334,551.6333333333333,4387.213736921993,626.7448195602847,18802.34458680854
63000100014,臺北市,內湖區,金瑞里,Jinrui Vil.,A,63000,A14,63000100,,Neihu District,84916.66666666667,13247.0,3090.9666666666667,441.56666666666666,4603.077525906119,657.5825037008742,19727.475111026226
63000110030,臺北市,士林區,忠誠里,Zhongcheng Vil.,A,63000,A15,63000110,,Shilin District,212333.33333333334,33124.0,7728.933333333333,1104.1333333333334,4379.547674909456,625.649667844208,18769.49003532624
63000110025,臺北市,士林區,岩山里,Yanshan Vil.,A,63000,A15,63000110,,Shilin District,130750.0,20397.0,4759.3,679.9,4357.837010154588,622.5481443077982,18676.44432923395
63000100025,臺北市,內湖區,內溝里,Neigou Vil.,A,63000,A14,63000100,,Neihu District,83500.0,13026.0,3039.4,434.2,4693.798497729345,670.5426425327636,20116.27927598291
63000120001,臺北市,北投區,建民里,Jianmin Vil.,A,63000,A16,63000120,,Beitou District,105416.66666666667,16445.0,3837.166666666667,548.1666666666666,4355.431652215247,622.2045217450352,18666.135652351055
63000110029,臺北市,士林區,聖山里,Shengshan Vil.,A,63000,A15,63000110,,Shilin District,123000.0,19188.0,4477.2,639.6,4381.618212143638,625.9454588776625,18778.363766329876
63000120002,臺北市,北投區,文林里,Wenlin Vil.,A,63000,A16,63000120,,Beitou District,97500.0,15210.0,3549.0,507.0,4342.901926180495,620.4145608829278,18612.436826487836
63000120003,臺北市,北投區,石牌里,Shipai Vil.,A,63000,A16,63000120,,Beitou District,83583.33333333333,13039.0,3042.4333333333334,434.6333333333333,4342.7701649649225,620.3957378521318,18611.872135563954
63000110034,臺北市,士林區,蘭雅里,Lanya Vil.,A,63000,A15,63000110,,Shilin District,114583.33333333333,17875.0,4170.833333333333,595.8333333333334,4364.52556895195,623.5036527074215,18705.10958122264
63000110050,臺北市,士林區,翠山里,Cuishan Vil.,A,63000,A15,63000110,,Shilin District,110583.33333333333,17251.0,4025.2333333333336,575.0333333333333,4025.2333333333336,575.0333333333333,17251.0
63000110051,臺北市,士林區,臨溪里,Linxi Vil.,A,63000,A15,63000110,,Shilin District,299083.3333333333,46657.0,10886.633333333333,1555.2333333333333,10886.633333333333,1555.2333333333333,46657.0
63000120019,臺北市,北投區,洲美里,Zhoumei Vil.,A,63000,A16,63000120,,Beitou District,65833.33333333333,10270.0,2396.3333333333335,342.3333333333333,2396.3333333333335,342.3333333333333,10270.0
63000110035,臺北市,士林區,蘭興里,Lanxing Vil.,A,63000,A15,63000110,,Shilin District,121416.66666666667,18941.0,4419.566666666667,631.3666666666667,4362.166453237059,623.1666361767227,18694.99908530168
63000120004,臺北市,北投區,福興里,Fuxing Vil.,A,63000,A16,63000120,,Beitou District,84666.66666666667,13208.0,3081.866666666667,440.26666666666665,4326.791435138034,618.1130621625763,18543.39186487729
